Component,Sub-component,Variable,Measure,Country,ISO Code,Year,Value
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Namibia,NAM,2020,566
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Nauru,NRU,2020,1
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Vanuatu,VUT,2020,22
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,New Zealand,NZL,2020,4291
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Nigeria,NGA,2020,32572
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Pakistan,PAK,2020,34854
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Papua New Guinea,PNG,2020,1710
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Rwanda,RWA,2020,2666
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Saint Kitts and Nevis,KNA,2020,17
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Saint Lucia,LCA,2020,50
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Saint Vincent and the Grenadines,VCT,2020,63
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Seychelles,SYC,2020,26
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Sierra Leone,SLE,2020,2034
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Singapore,SGP,2020,5576
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,South Africa,ZAF,2020,28186
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Eswatini,SWZ,2020,296
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Togo,TGO,2020,1426
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Tonga,TON,2020,45
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Trinidad and Tobago,TTO,2020,582
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Tuvalu,TUV,2020,3
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Uganda,UGA,2020,9217
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,United Kingdom,GBR,2020,99636
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Samoa,WSM,2020,80
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Zambia,ZMB,2020,2865
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Antigua and Barbuda,ATG,2020,57.198
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Australia,AUS,2020,28271.146
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Bahamas,BHS,2020,225.787
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Bangladesh,BGD,2020,57000.187
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Barbados,BRB,2020,288.688
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Botswana,BWA,2020,645.346
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Belize,BLZ,2020,133.056
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Solomon Islands,SLB,2020,382.39
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Brunei Darussalam,BRN,2020,304.195
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Cameroon,CMR,2020,9197.553
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Canada,CAN,2020,45564.281
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Sri Lanka,LKA,2020,8523.379
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Cyprus,CYP,2020,1113.134
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Dominica,DMA,2020,52.452
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Fiji,FJI,2020,525.755
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Gabon,GAB,2020,795.228
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Gambia,GMB,2020,867.889
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Ghana,GHA,2020,12234.422
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Kiribati,KIR,2020,81.832
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Grenada,GRD,2020,89.587
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Guyana,GUY,2020,322.647
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,India,IND,2020,402298.597
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Jamaica,JAM,2020,1765.747
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Kenya,KEN,2020,16642.908
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Lesotho,LSO,2020,957.227
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Malawi,MWI,2020,8424.495
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Malaysia,MYS,2020,15104.66
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Maldives,MDV,2020,154.165
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Malta,MLT,2020,661.663
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Mauritius,MUS,2020,947.498
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Mozambique,MOZ,2020,10928.202
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Namibia,NAM,2020,931.988
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Nauru,NRU,2020,4.795
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Vanuatu,VUT,2020,200.242
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,New Zealand,NZL,2020,5385.623
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Nigeria,NGA,2020,50470.144
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Pakistan,PAK,2020,49300.721
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Papua New Guinea,PNG,2020,6824.08
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Rwanda,RWA,2020,4843.677
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Saint Kitts and Nevis,KNA,2020,28.721
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Saint Lucia,LCA,2020,138.801
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Saint Vincent and the Grenadines,VCT,2020,88.908
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Seychelles,SYC,2020,46.966
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Sierra Leone,SLE,2020,2761.513
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Singapore,SGP,2020,6983.583
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,South Africa,ZAF,2020,38748.484
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Eswatini,SWZ,2020,519.93
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Togo,TGO,2020,2945.279
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Tonga,TON,2020,103.077
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Trinidad and Tobago,TTO,2020,914.797
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Tuvalu,TUV,2020,11.349
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Uganda,UGA,2020,13556.857
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,United Kingdom,GBR,2020,106369.034
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Samoa,WSM,2020,178.859
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Zambia,ZMB,2020,4718.731
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Antigua and Barbuda,ATG,2020,80
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Australia,AUS,2020,32231
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Bahamas,BHS,2020,441
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Bangladesh,BGD,2020,87580
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Barbados,BRB,2020,500
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Botswana,BWA,2020,1070
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Belize,BLZ,2020,275
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Solomon Islands,SLB,2020,1009
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Brunei Darussalam,BRN,2020,493
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Cameroon,CMR,2020,15936
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Canada,CAN,2020,49342
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Sri Lanka,LKA,2020,11732
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Cyprus,CYP,2020,1544
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Dominica,DMA,2020,71
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Fiji,FJI,2020,789
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Gabon,GAB,2020,1682
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Gambia,GMB,2020,1516
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Ghana,GHA,2020,20924
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Kiribati,KIR,2020,125
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Grenada,GRD,2020,120
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Guyana,GUY,2020,632
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,India,IND,2020,538290
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Jamaica,JAM,2020,2384
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Kenya,KEN,2020,24679
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Lesotho,LSO,2020,1834
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Malawi,MWI,2020,14166
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Malaysia,MYS,2020,17197
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Maldives,MDV,2020,253
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Malta,MLT,2020,962
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Mauritius,MUS,2020,1379
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Mozambique,MOZ,2020,16051
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Namibia,NAM,2020,1398
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Nauru,NRU,2020,10
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Vanuatu,VUT,2020,707
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,New Zealand,NZL,2020,6680
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Nigeria,NGA,2020,75582
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Pakistan,PAK,2020,69470
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Papua New Guinea,PNG,2020,17789
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Rwanda,RWA,2020,8313
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Saint Kitts and Nevis,KNA,2020,43
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Saint Lucia,LCA,2020,299
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Saint Vincent and the Grenadines,VCT,2020,122
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Seychelles,SYC,2020,80
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Sierra Leone,SLE,2020,3374
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Singapore,SGP,2020,8568
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,South Africa,ZAF,2020,51477
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Eswatini,SWZ,2020,805
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Togo,TGO,2020,5666
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Tonga,TON,2020,204
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Trinidad and Tobago,TTO,2020,1373
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Tuvalu,TUV,2020,24
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Uganda,UGA,2020,18260
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,United Kingdom,GBR,2020,112339
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Samoa,WSM,2020,361
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Upper Bound,Zambia,ZMB,2020,7511
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Antigua and Barbuda,ATG,2020,0.532374101
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Australia,AUS,2020,0.577736131
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Bahamas,BHS,2020,0.557872784
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Bangladesh,BGD,2020,0.122858149
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Barbados,BRB,2020,0.550096339
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Botswana,BWA,2020,0.176966292
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Belize,BLZ,2020,0.462686567
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Solomon Islands,SLB,2020,0.002109705
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Brunei Darussalam,BRN,2020,0.434470377
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Cameroon,CMR,2020,0.006867569
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Canada,CAN,2020,0.610736494
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Sri Lanka,LKA,2020,0.11438435
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Cyprus,CYP,2020,0.5987994
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Dominica,DMA,2020,0.452380952
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Fiji,FJI,2020,0.140591966
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Gabon,GAB,2020,0.17706422
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Gambia,GMB,2020,0
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Ghana,GHA,2020,0.002945508
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Kiribati,KIR,2020,0
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Grenada,GRD,2020,0.441624365
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Guyana,GUY,2020,0.514067995
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,India,IND,2020,0.160530019
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Jamaica,JAM,2020,0.507317073
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Kenya,KEN,2020,0.015715073
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Lesotho,LSO,2020,0.004766444
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Malawi,MWI,2020,0.000732735
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Malaysia,MYS,2020,0.399256301
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Maldives,MDV,2020,0.25566343
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Malta,MLT,2020,0.548821549
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Mauritius,MUS,2020,0.38546798
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Mozambique,MOZ,2020,0.000633864
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Namibia,NAM,2020,0.222559127
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Nauru,NRU,2020,0
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Vanuatu,VUT,2020,0
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,New Zealand,NZL,2020,0.589829811
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Nigeria,NGA,2020,0.012073429
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Pakistan,PAK,2020,0.126318583
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Papua New Guinea,PNG,2020,0.001790926
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Rwanda,RWA,2020,0.000661704
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Saint Kitts and Nevis,KNA,2020,0.523809524
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Saint Lucia,LCA,2020,0.474766355
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Saint Vincent and the Grenadines,VCT,2020,0.4375
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Seychelles,SYC,2020,0.395833333
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Sierra Leone,SLE,2020,0.000622084
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Singapore,SGP,2020,0.452156334
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,South Africa,ZAF,2020,0.192740432
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Eswatini,SWZ,2020,0.006525285
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Togo,TGO,2020,0.000783085
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Tonga,TON,2020,0.026315789
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Trinidad and Tobago,TTO,2020,0.578192876
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Tuvalu,TUV,2020,0
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Uganda,UGA,2020,0.001111651
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,United Kingdom,GBR,2020,0.553147086
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Samoa,WSM,2020,0.019027484
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Lower Bound,Zambia,ZMB,2020,0.052992234
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Antigua and Barbuda,ATG,2020,0.637003661
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Australia,AUS,2020,0.623438473
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Bahamas,BHS,2020,0.662295508
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Bangladesh,BGD,2020,0.254197526
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Barbados,BRB,2020,0.632380867
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Botswana,BWA,2020,0.392398731
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Belize,BLZ,2020,0.554700712
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Solomon Islands,SLB,2020,0.249267431
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Brunei Darussalam,BRN,2020,0.514261207
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Cameroon,CMR,2020,0.267290905
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Canada,CAN,2020,0.626839872
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Sri Lanka,LKA,2020,0.359161504
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Cyprus,CYP,2020,0.649705714
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Dominica,DMA,2020,0.558154946
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Fiji,FJI,2020,0.415672717
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Gabon,GAB,2020,0.383857497
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Gambia,GMB,2020,0.096014382
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Ghana,GHA,2020,0.273825054
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Kiribati,KIR,2020,0.235276249
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Grenada,GRD,2020,0.552508153
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Guyana,GUY,2020,0.591705146
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,India,IND,2020,0.360535889
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Jamaica,JAM,2020,0.575242133
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Kenya,KEN,2020,0.31869541
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Lesotho,LSO,2020,0.238645392
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Malawi,MWI,2020,0.146566116
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Malaysia,MYS,2020,0.465895724
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Maldives,MDV,2020,0.480055857
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Malta,MLT,2020,0.588714908
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Mauritius,MUS,2020,0.494507329
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Mozambique,MOZ,2020,0.145070885
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Namibia,NAM,2020,0.440108888
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Nauru,NRU,2020,0.399313321
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Vanuatu,VUT,2020,0.231874059
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,New Zealand,NZL,2020,0.639812257
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Nigeria,NGA,2020,0.33566201
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Pakistan,PAK,2020,0.334840597
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Papua New Guinea,PNG,2020,0.214713071
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Rwanda,RWA,2020,0.135575114
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Saint Kitts and Nevis,KNA,2020,0.646319692
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Saint Lucia,LCA,2020,0.579780835
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Saint Vincent and the Grenadines,VCT,2020,0.537199464
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Seychelles,SYC,2020,0.539565462
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Sierra Leone,SLE,2020,0.104545359
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Singapore,SGP,2020,0.521893414
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,South Africa,ZAF,2020,0.389470093
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Eswatini,SWZ,2020,0.259102302
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Togo,TGO,2020,0.114354337
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Tonga,TON,2020,0.321749459
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Trinidad and Tobago,TTO,2020,0.655788379
Outputs,Personal healthcare services,Traditional cancer treatment coverage,Mean,Tuvalu,TUV,2020,0.324476215
